Applicant_ID,Income,Debt,EMI_Ratio,Late_Payments,Employment,CreditScore,DTI_Ratio,Risk,LoanStatus
A1662,53403,13264,29,4,SelfEmployed,300,0.25,High,Rejected
A1663,34848,56847,31,4,Salaried,300,1.63,High,Rejected
A1664,31823,78258,52,3,Salaried,300,2.46,High,Rejected
A1665,41256,29717,49,2,SelfEmployed,300,0.72,High,Rejected
A1666,24685,13978,62,0,SelfEmployed,300,0.57,High,Rejected
A1667,74268,15620,62,4,Salaried,377,0.21,High,Rejected
A1668,29923,75911,14,4,SelfEmployed,300,2.54,High,Rejected
A1669,66876,33593,61,0,Salaried,453,0.5,High,Rejected
A1670,37895,71374,35,2,SelfEmployed,300,1.88,High,Rejected
A1671,31656,57586,69,3,SelfEmployed,300,1.82,High,Rejected
A1672,60325,2305,61,1,Salaried,483,0.04,High,Rejected
A1673,87710,5402,65,5,SelfEmployed,384,0.06,High,Rejected
A1674,40728,23219,41,1,Salaried,308,0.57,High,Rejected
A1675,52611,70852,14,3,SelfEmployed,300,1.35,High,Rejected
A1676,32186,78259,31,0,SelfEmployed,300,2.43,High,Rejected
A1677,80008,9434,64,4,SelfEmployed,386,0.12,High,Rejected
A1678,83519,619,58,0,SelfEmployed,580,0.01,High,Rejected
A1679,23562,70447,47,1,SelfEmployed,300,2.99,High,Rejected
A1680,99873,53412,69,4,SelfEmployed,372,0.53,High,Rejected
A1681,27484,33373,43,3,SelfEmployed,300,1.21,High,Rejected
A1682,22986,74592,28,2,SelfEmployed,300,3.25,High,Rejected
A1683,94477,21585,45,4,Salaried,444,0.23,High,Rejected
A1684,89843,3262,18,3,Salaried,507,0.04,High,Rejected
A1685,27995,63907,59,5,Salaried,300,2.28,High,Rejected
A1686,71705,57638,45,2,SelfEmployed,300,0.8,High,Rejected
A1687,84986,11608,65,3,SelfEmployed,440,0.14,High,Rejected
A1688,87657,5390,69,5,SelfEmployed,384,0.06,High,Rejected
A1689,54111,65639,65,3,Salaried,300,1.21,High,Rejected
A1690,98585,7064,63,5,Salaried,450,0.07,High,Rejected
A1691,94675,10841,58,4,Salaried,468,0.11,High,Rejected
A1692,98694,42473,37,0,SelfEmployed,549,0.43,High,Rejected
A1693,96979,62438,43,4,SelfEmployed,340,0.64,High,Rejected
A1694,58282,33138,40,4,SelfEmployed,300,0.57,High,Rejected
A1695,65225,71645,30,0,Salaried,328,1.1,High,Rejected
A1696,85525,36700,21,1,SelfEmployed,463,0.43,High,Rejected
A1697,28015,70263,23,3,SelfEmployed,300,2.51,High,Rejected
A1698,49620,30059,19,4,Salaried,300,0.61,High,Rejected
A1699,65829,40419,55,1,Salaried,387,0.61,High,Rejected
A1700,93665,51265,17,5,Salaried,338,0.55,High,Rejected
A1701,34495,61917,22,4,Salaried,300,1.79,High,Rejected
A1702,82332,1365,69,0,Salaried,604,0.02,High,Rejected
A1703,48260,56163,39,1,SelfEmployed,300,1.16,High,Rejected
A1704,48877,53049,15,5,Salaried,300,1.09,High,Rejected
A1705,66433,11697,69,5,SelfEmployed,300,0.18,High,Rejected
A1706,72278,54691,54,3,SelfEmployed,300,0.76,High,Rejected
A1707,72817,72309,31,2,Salaried,300,0.99,High,Rejected
A1708,98551,74330,44,3,Salaried,394,0.75,High,Rejected
A1709,69338,50337,13,5,Salaried,300,0.73,High,Rejected
A1710,29585,29421,45,5,Salaried,300,0.99,High,Rejected
A1711,47067,44933,28,0,Salaried,300,0.95,High,Rejected
A1712,59454,43059,57,1,Salaried,343,0.72,High,Rejected
A1713,70286,67287,25,5,Salaried,300,0.96,High,Rejected
A1714,82323,18976,17,4,Salaried,402,0.23,High,Rejected
A1715,68644,45309,37,4,Salaried,300,0.66,High,Rejected
A1716,91059,22182,16,2,SelfEmployed,479,0.24,High,Rejected
A1717,71544,24430,21,2,SelfEmployed,392,0.34,High,Rejected
A1718,58635,45046,35,0,Salaried,371,0.77,High,Rejected
A1719,94239,20055,32,0,SelfEmployed,577,0.21,High,Rejected
A1720,21705,38975,26,0,SelfEmployed,300,1.8,High,Rejected
A1721,99657,40306,54,4,SelfEmployed,397,0.4,High,Rejected
A1722,82750,35459,11,4,Salaried,363,0.43,High,Rejected
A1723,76495,11729,10,3,Salaried,437,0.15,High,Rejected
A1724,79702,62146,47,3,Salaried,323,0.78,High,Rejected
A1725,91204,58730,31,3,Salaried,390,0.64,High,Rejected
A1726,48321,49328,30,1,Salaried,300,1.02,High,Rejected
A1727,37850,27969,40,4,Salaried,300,0.74,High,Rejected
A1728,83218,79310,41,5,SelfEmployed,300,0.95,High,Rejected
A1729,68053,478,20,2,SelfEmployed,446,0.01,High,Rejected
A1730,25609,68465,27,3,SelfEmployed,300,2.67,High,Rejected
A1731,34294,65295,27,3,Salaried,300,1.9,High,Rejected
A1732,32871,50618,26,0,SelfEmployed,300,1.54,High,Rejected
A1733,58834,10900,62,3,SelfEmployed,338,0.19,High,Rejected
A1734,31476,18309,48,1,Salaried,300,0.58,High,Rejected
A1735,20887,39659,38,1,Salaried,300,1.9,High,Rejected
A1736,54402,27911,21,2,Salaried,327,0.51,High,Rejected
A1737,88904,26264,13,0,Salaried,572,0.3,High,Rejected
A1738,68812,71651,25,5,Salaried,300,1.04,High,Rejected
A1739,74801,68685,10,2,Salaried,318,0.92,High,Rejected
A1740,94274,15264,59,5,SelfEmployed,387,0.16,High,Rejected
A1741,59004,56605,38,0,Salaried,334,0.96,High,Rejected
A1742,30183,66830,26,2,SelfEmployed,300,2.21,High,Rejected
A1743,33961,17560,40,0,Salaried,335,0.52,High,Rejected
A1744,25178,2663,63,0,Salaried,386,0.11,High,Rejected
A1745,34959,61528,46,4,SelfEmployed,300,1.76,High,Rejected
A1746,49459,72405,60,0,SelfEmployed,300,1.46,High,Rejected
A1747,63516,53546,60,3,SelfEmployed,300,0.84,High,Rejected
A1748,96904,50769,30,2,SelfEmployed,444,0.52,High,Rejected
A1749,98283,34424,18,1,SelfEmployed,523,0.35,High,Rejected
A1750,99917,22156,35,2,Salaried,545,0.22,High,Rejected
A1751,25742,72800,65,1,SelfEmployed,300,2.83,High,Rejected
A1752,27987,48267,35,3,SelfEmployed,300,1.72,High,Rejected
A1753,87042,62660,34,0,SelfEmployed,450,0.72,High,Rejected
A1754,95074,15504,11,2,Salaried,540,0.16,High,Rejected
A1755,22195,29515,63,3,SelfEmployed,300,1.33,High,Rejected
A1756,38430,24047,46,2,SelfEmployed,300,0.63,High,Rejected
A1757,45691,12611,57,3,Salaried,304,0.28,High,Rejected
A1758,73126,29543,53,2,SelfEmployed,385,0.4,High,Rejected
A1759,62145,15943,26,0,Salaried,486,0.26,High,Rejected
A1760,25132,42433,24,5,SelfEmployed,300,1.69,High,Rejected
A1761,47260,3164,64,0,SelfEmployed,442,0.07,High,Rejected
A1762,86956,56015,60,0,SelfEmployed,465,0.64,High,Rejected
A1763,54535,8671,53,0,SelfEmployed,449,0.16,High,Rejected
A1764,66111,10489,61,4,SelfEmployed,329,0.16,High,Rejected
A1765,85089,19405,31,3,Salaried,452,0.23,High,Rejected
A1766,53346,52025,67,4,SelfEmployed,300,0.98,High,Rejected
A1767,28534,40229,36,5,SelfEmployed,300,1.41,High,Rejected
A1768,41564,9485,34,3,Salaried,300,0.23,High,Rejected
A1769,62116,48516,18,5,Salaried,300,0.78,High,Rejected
A1770,34929,78476,55,1,Salaried,300,2.25,High,Rejected
A1771,23630,21627,20,1,Salaried,300,0.92,High,Rejected
A1772,48506,36583,29,5,Salaried,300,0.75,High,Rejected
A1773,37472,38083,27,5,SelfEmployed,300,1.02,High,Rejected
A1774,65565,79719,60,0,Salaried,306,1.22,High,Rejected
A1775,40431,41910,56,4,Salaried,300,1.04,High,Rejected
A1776,82131,61785,11,3,Salaried,337,0.75,High,Rejected
A1777,38284,21322,36,5,SelfEmployed,300,0.56,High,Rejected
A1778,25786,6735,10,4,SelfEmployed,300,0.26,High,Rejected
A1779,26192,21525,28,3,Salaried,300,0.82,High,Rejected
A1780,62465,24551,33,0,SelfEmployed,430,0.39,High,Rejected
A1781,79577,43028,49,5,SelfEmployed,300,0.54,High,Rejected
A1782,98371,69125,12,0,SelfEmployed,493,0.7,High,Rejected
A1783,69519,17100,70,1,Salaried,474,0.25,High,Rejected
A1784,91487,7639,36,1,Salaried,583,0.08,High,Rejected
A1785,85317,27303,19,1,SelfEmployed,484,0.32,High,Rejected
A1786,45544,10277,52,0,SelfEmployed,404,0.23,High,Rejected
A1787,82756,18923,63,0,Salaried,563,0.23,High,Rejected
A1788,91977,74492,54,2,Salaried,399,0.81,High,Rejected
A1789,91844,37250,48,2,Salaried,480,0.41,High,Rejected
A1790,36061,48333,55,5,Salaried,300,1.34,High,Rejected
A1791,28618,55809,12,1,SelfEmployed,300,1.95,High,Rejected
A1792,59782,66500,40,0,Salaried,306,1.11,High,Rejected
A1793,62746,576,11,0,SelfEmployed,507,0.01,High,Rejected
A1794,76109,40039,69,4,Salaried,321,0.53,High,Rejected
A1795,33669,24534,14,5,SelfEmployed,300,0.73,High,Rejected
A1796,92206,21240,63,2,SelfEmployed,486,0.23,High,Rejected
A1797,21969,49918,49,2,Salaried,300,2.27,High,Rejected
A1798,53375,61465,12,5,SelfEmployed,300,1.15,High,Rejected
A1799,52419,36126,34,1,Salaried,325,0.69,High,Rejected
A1800,84739,39114,11,4,Salaried,364,0.46,High,Rejected
A1801,42928,26565,57,5,Salaried,300,0.62,High,Rejected
A1802,87013,57366,68,0,Salaried,492,0.66,High,Rejected
A1803,99263,48339,27,1,SelfEmployed,500,0.49,High,Rejected
A1804,48634,14464,42,0,SelfEmployed,400,0.3,High,Rejected
A1805,78749,60174,42,1,SelfEmployed,372,0.76,High,Rejected
A1806,66489,19945,63,1,Salaried,452,0.3,High,Rejected
A1807,95712,27174,36,0,SelfEmployed,568,0.28,High,Rejected
A1808,68437,6473,63,1,Salaried,500,0.09,High,Rejected
A1809,67564,53748,35,4,Salaried,300,0.8,High,Rejected
A1810,32692,48145,69,2,Salaried,300,1.47,High,Rejected
A1811,82132,63634,26,1,Salaried,412,0.77,High,Rejected
A1812,26707,36807,23,0,SelfEmployed,300,1.38,High,Rejected
A1813,76361,180,32,4,Salaried,426,0.0,High,Rejected
A1814,25918,76393,19,3,SelfEmployed,300,2.95,High,Rejected
A1815,55915,14957,53,1,SelfEmployed,392,0.27,High,Rejected
A1816,36745,41012,39,1,SelfEmployed,300,1.12,High,Rejected
A1817,98056,6859,21,1,SelfEmployed,579,0.07,High,Rejected
A1818,82431,34811,67,0,SelfEmployed,494,0.42,High,Rejected
A1819,58815,8814,33,4,SelfEmployed,305,0.15,High,Rejected
A1820,29546,20284,50,4,Salaried,300,0.69,High,Rejected
A1821,37054,1994,64,5,SelfEmployed,300,0.05,High,Rejected
A1822,34179,60607,37,5,Salaried,300,1.77,High,Rejected
A1823,45352,43080,23,3,SelfEmployed,300,0.95,High,Rejected
A1824,46828,46790,68,3,SelfEmployed,300,1.0,High,Rejected
A1825,48044,77716,10,3,SelfEmployed,300,1.62,High,Rejected
A1826,57838,30599,37,2,Salaried,336,0.53,High,Rejected
A1827,86778,37150,58,1,Salaried,498,0.43,High,Rejected
A1828,84542,75912,51,3,Salaried,316,0.9,High,Rejected
A1829,52736,71607,38,5,Salaried,300,1.36,High,Rejected
A1830,74188,29610,22,3,SelfEmployed,349,0.4,High,Rejected
A1831,99124,17610,54,4,Salaried,471,0.18,High,Rejected
A1832,97690,23748,63,0,Salaried,613,0.24,High,Rejected
A1833,96840,73817,33,0,Salaried,506,0.76,High,Rejected
A1834,75477,50070,41,4,SelfEmployed,300,0.66,High,Rejected
A1835,75761,55481,32,1,SelfEmployed,368,0.73,High,Rejected
A1836,60989,3967,38,1,Salaried,480,0.07,High,Rejected
A1837,60112,43621,43,2,SelfEmployed,300,0.73,High,Rejected
A1838,48104,74217,49,5,SelfEmployed,300,1.54,High,Rejected
A1839,68255,72372,65,3,Salaried,300,1.06,High,Rejected
A1840,33012,64084,20,5,SelfEmployed,300,1.94,High,Rejected
A1841,47923,47349,10,2,SelfEmployed,300,0.99,High,Rejected
A1842,38701,64639,27,2,Salaried,300,1.67,High,Rejected
A1843,81466,11136,10,2,SelfEmployed,467,0.14,High,Rejected
A1844,35578,52254,22,2,Salaried,300,1.47,High,Rejected
A1845,76232,43399,61,4,SelfEmployed,300,0.57,High,Rejected
A1846,67531,11285,17,2,Salaried,442,0.17,High,Rejected
A1847,21225,10485,52,4,Salaried,300,0.49,High,Rejected
A1848,32901,23026,28,2,SelfEmployed,300,0.7,High,Rejected
A1849,70235,64998,38,5,SelfEmployed,300,0.93,High,Rejected
A1850,36181,52269,37,1,SelfEmployed,300,1.44,High,Rejected
A1851,41256,22707,43,5,Salaried,300,0.55,High,Rejected
A1852,48369,64605,58,2,SelfEmployed,300,1.34,High,Rejected
A1853,95683,28486,41,3,SelfEmployed,445,0.3,High,Rejected
A1854,65922,72103,36,3,Salaried,300,1.09,High,Rejected
A1855,32991,59952,46,1,Salaried,300,1.82,High,Rejected
A1856,71245,9994,32,2,SelfEmployed,431,0.14,High,Rejected
A1857,41140,70202,11,4,SelfEmployed,300,1.71,High,Rejected
A1858,96398,53675,42,2,Salaried,466,0.56,High,Rejected
A1859,79136,66976,42,5,Salaried,300,0.85,High,Rejected
A1860,35664,58992,10,2,SelfEmployed,300,1.65,High,Rejected
A1861,94456,4049,46,5,SelfEmployed,412,0.04,High,Rejected
A1862,42257,42029,56,2,SelfEmployed,300,0.99,High,Rejected
A1863,53851,44658,54,5,Salaried,300,0.83,High,Rejected
A1864,80057,27954,22,4,SelfEmployed,340,0.35,High,Rejected
A1865,43111,70073,57,3,SelfEmployed,300,1.63,High,Rejected
A1866,68629,44880,46,3,SelfEmployed,300,0.65,High,Rejected
A1867,30141,68614,20,2,SelfEmployed,300,2.28,High,Rejected
A1868,47584,78622,45,5,SelfEmployed,300,1.65,High,Rejected
A1869,23982,79397,18,2,SelfEmployed,300,3.31,High,Rejected
A1870,49916,30961,40,5,Salaried,300,0.62,High,Rejected
A1871,27127,41443,51,2,Salaried,300,1.53,High,Rejected
A1872,80245,17266,29,2,Salaried,477,0.22,High,Rejected
A1873,46401,31234,30,3,Salaried,300,0.67,High,Rejected
A1874,74616,26507,65,4,Salaried,350,0.36,High,Rejected
A1875,26675,43084,16,5,Salaried,300,1.62,High,Rejected
A1876,57339,74977,24,4,Salaried,300,1.31,High,Rejected
A1877,42815,53324,25,1,Salaried,300,1.25,High,Rejected
A1878,88923,11739,64,3,SelfEmployed,454,0.13,High,Rejected
A1879,28950,29073,55,1,Salaried,300,1.0,High,Rejected
A1880,51217,16686,12,4,Salaried,300,0.33,High,Rejected
A1881,69460,75481,18,2,SelfEmployed,300,1.09,High,Rejected
A1882,46330,67624,41,3,SelfEmployed,300,1.46,High,Rejected
A1883,21629,30319,54,2,SelfEmployed,300,1.4,High,Rejected
A1884,39197,65081,58,3,Salaried,300,1.66,High,Rejected
A1885,80139,14478,11,0,SelfEmployed,534,0.18,High,Rejected
A1886,52493,5163,54,5,SelfEmployed,300,0.1,High,Rejected
A1887,85578,61202,45,4,Salaried,316,0.72,High,Rejected
A1888,20197,45539,16,3,Salaried,300,2.25,High,Rejected
A1889,57759,10946,18,3,Salaried,364,0.19,High,Rejected
A1890,32231,48655,49,0,Salaried,300,1.51,High,Rejected
A1891,58429,6542,36,5,SelfEmployed,300,0.11,High,Rejected
A1892,37293,21202,26,5,SelfEmployed,300,0.57,High,Rejected
A1893,80996,20361,18,3,Salaried,433,0.25,High,Rejected
A1894,60644,4340,50,2,SelfEmployed,407,0.07,High,Rejected
A1895,87812,78213,36,0,SelfEmployed,419,0.89,High,Rejected
A1896,32308,69543,64,0,SelfEmployed,300,2.15,High,Rejected
A1897,37574,71647,48,3,SelfEmployed,300,1.91,High,Rejected
A1898,81544,35820,45,4,Salaried,357,0.44,High,Rejected
A1899,40036,41312,25,1,Salaried,300,1.03,High,Rejected
A1900,70750,59852,31,5,SelfEmployed,300,0.85,High,Rejected
A1901,22187,15555,63,4,Salaried,300,0.7,High,Rejected
A1902,36479,49223,42,2,Salaried,300,1.35,High,Rejected
A1903,86340,56728,58,4,SelfEmployed,300,0.66,High,Rejected
A1904,33460,13293,27,2,Salaried,300,0.4,High,Rejected
A1905,56668,51985,64,1,Salaried,300,0.92,High,Rejected
A1906,50390,69178,41,0,Salaried,300,1.37,High,Rejected
A1907,34452,29508,46,0,SelfEmployed,300,0.86,High,Rejected
A1908,25280,26032,58,2,SelfEmployed,300,1.03,High,Rejected
A1909,88807,64358,53,0,Salaried,485,0.72,High,Rejected
A1910,98864,63665,13,3,Salaried,417,0.64,High,Rejected
A1911,57940,21966,50,5,SelfEmployed,300,0.38,High,Rejected
A1912,96473,22089,21,1,SelfEmployed,541,0.23,High,Rejected
A1913,73072,12031,54,1,SelfEmployed,472,0.16,High,Rejected
A1914,85014,11089,23,1,Salaried,551,0.13,High,Rejected
A1915,91972,55490,50,5,Salaried,321,0.6,High,Rejected
A1916,81857,67852,22,5,Salaried,300,0.83,High,Rejected
A1917,67747,18276,45,5,SelfEmployed,300,0.27,High,Rejected
A1918,65870,49254,30,5,Salaried,300,0.75,High,Rejected
A1919,71533,16932,35,1,Salaried,483,0.24,High,Rejected
A1920,28119,43539,32,2,Salaried,300,1.55,High,Rejected
A1921,74010,43468,69,2,SelfEmployed,351,0.59,High,Rejected
A1922,52582,70664,30,5,SelfEmployed,300,1.34,High,Rejected
A1923,73758,75229,40,4,Salaried,300,1.02,High,Rejected
A1924,84486,69181,66,5,SelfEmployed,300,0.82,High,Rejected
A1925,48554,27234,39,1,Salaried,337,0.56,High,Rejected
A1926,67920,51665,62,1,SelfEmployed,335,0.76,High,Rejected
A1927,64062,43861,28,3,Salaried,300,0.68,High,Rejected
A1928,60646,28990,68,5,Salaried,300,0.48,High,Rejected
A1929,36405,41130,25,4,Salaried,300,1.13,High,Rejected
A1930,57133,12673,61,5,SelfEmployed,300,0.22,High,Rejected
A1931,82494,79614,60,0,Salaried,415,0.97,High,Rejected
A1932,45462,27214,69,0,Salaried,359,0.6,High,Rejected
A1933,29048,48887,54,0,Salaried,300,1.68,High,Rejected
A1934,49629,50073,40,1,Salaried,300,1.01,High,Rejected
A1935,23905,45392,23,2,Salaried,300,1.9,High,Rejected
A1936,96991,52883,56,2,SelfEmployed,440,0.55,High,Rejected
A1937,25012,40856,49,0,SelfEmployed,300,1.63,High,Rejected
A1938,30244,5095,37,4,SelfEmployed,300,0.17,High,Rejected
A1939,44349,26145,58,0,Salaried,357,0.59,High,Rejected
A1940,67819,70995,40,4,Salaried,300,1.05,High,Rejected
A1941,20520,24213,58,5,Salaried,300,1.18,High,Rejected
A1942,49260,73552,16,5,Salaried,300,1.49,High,Rejected
A1943,68327,69312,62,1,SelfEmployed,300,1.01,High,Rejected
A1944,51986,39037,51,1,Salaried,311,0.75,High,Rejected
A1945,66291,39264,18,1,Salaried,393,0.59,High,Rejected
A1946,47918,51936,42,3,Salaried,300,1.08,High,Rejected
A1947,52905,62826,36,0,Salaried,300,1.19,High,Rejected
A1948,20861,1823,64,2,Salaried,300,0.09,High,Rejected
A1949,86560,17013,68,2,Salaried,503,0.2,High,Rejected
A1950,60731,38355,12,0,SelfEmployed,376,0.63,High,Rejected
A1951,55885,41756,64,3,SelfEmployed,300,0.75,High,Rejected
A1952,32879,64985,66,2,Salaried,300,1.98,High,Rejected
A1953,20271,59523,44,3,SelfEmployed,300,2.94,High,Rejected
A1954,96196,68719,19,0,SelfEmployed,483,0.71,High,Rejected
A1955,71581,13505,13,1,Salaried,492,0.19,High,Rejected
A1956,81143,29025,32,5,Salaried,332,0.36,High,Rejected
A1957,38255,56519,50,1,Salaried,300,1.48,High,Rejected
A1958,93682,12001,61,0,SelfEmployed,592,0.13,High,Rejected
A1959,62452,1071,19,3,SelfEmployed,385,0.02,High,Rejected
A1960,95244,27157,19,0,Salaried,596,0.29,High,Rejected
A1961,83288,20554,29,1,Salaried,522,0.25,High,Rejected
A1962,65486,17112,26,0,SelfEmployed,466,0.26,High,Rejected
A1963,35964,17540,29,0,SelfEmployed,318,0.49,High,Rejected
A1964,79756,6608,19,5,SelfEmployed,352,0.08,High,Rejected
A1965,77154,40529,52,3,Salaried,364,0.53,High,Rejected
A1966,85542,2744,21,4,SelfEmployed,422,0.03,High,Rejected
A1967,25530,78723,55,5,Salaried,300,3.08,High,Rejected
A1968,91562,47772,43,4,Salaried,376,0.52,High,Rejected
A1969,52631,71354,15,2,Salaried,300,1.36,High,Rejected
A1970,85671,21756,61,3,SelfEmployed,419,0.25,High,Rejected
A1971,96386,41887,34,3,Salaried,450,0.43,High,Rejected
A1972,84220,38806,20,2,Salaried,442,0.46,High,Rejected
A1973,62479,15746,29,1,SelfEmployed,418,0.25,High,Rejected
A1974,32287,18434,32,2,Salaried,300,0.57,High,Rejected
A1975,54300,26511,14,3,SelfEmployed,300,0.49,High,Rejected
A1976,22873,46262,64,3,SelfEmployed,300,2.02,High,Rejected
A1977,49843,43280,13,1,Salaried,300,0.87,High,Rejected
A1978,60711,38889,29,5,Salaried,300,0.64,High,Rejected
A1979,66226,69846,44,3,SelfEmployed,300,1.05,High,Rejected
A1980,41400,56225,69,5,SelfEmployed,300,1.36,High,Rejected
A1981,62945,22191,25,3,SelfEmployed,319,0.35,High,Rejected
A1982,32517,46610,63,2,SelfEmployed,300,1.43,High,Rejected
A1983,38208,76745,70,4,SelfEmployed,300,2.01,High,Rejected
A1984,79045,69204,20,5,Salaried,300,0.88,High,Rejected
A1985,40334,46134,53,1,SelfEmployed,300,1.14,High,Rejected
A1986,45631,71177,63,4,SelfEmployed,300,1.56,High,Rejected
A1987,56923,50273,61,3,SelfEmployed,300,0.88,High,Rejected
A1988,34775,22645,69,0,Salaried,311,0.65,High,Rejected
A1989,74421,27155,51,5,Salaried,307,0.36,High,Rejected
A1990,49628,33697,36,0,SelfEmployed,327,0.68,High,Rejected
A1991,54837,61176,64,0,SelfEmployed,300,1.12,High,Rejected
A1992,44204,22692,26,1,Salaried,332,0.51,High,Rejected
A1993,31506,70657,43,2,Salaried,300,2.24,High,Rejected
A1994,68769,55194,28,4,SelfEmployed,300,0.8,High,Rejected
A1995,70000,77365,54,4,SelfEmployed,300,1.11,High,Rejected
A1996,70858,35579,55,4,SelfEmployed,300,0.5,High,Rejected
A1997,87887,74858,58,5,SelfEmployed,300,0.85,High,Rejected
A1998,49805,13092,36,2,Salaried,361,0.26,High,Rejected
A1999,70859,12016,40,3,Salaried,414,0.17,High,Rejected
A2000,97192,79813,49,2,SelfEmployed,385,0.82,High,Rejected
